"","subclass_original","subclass","Zdhhc1","Zdhhc2","Zdhhc3","Zdhhc4","Zdhhc5","Zdhhc6","Zdhhc7","Zdhhc8","Zdhhc9","Zdhhc11","Zdhhc12","Zdhhc13","Zdhhc14","Zdhhc15","Zdhhc16","Zdhhc17","Zdhhc18","Zdhhc19","Zdhhc20","Zdhhc21","Zdhhc22","Zdhhc23","Zdhhc24","Zdhhc25","Abhd4","Abhd6","Abhd10","Abhd11","Abhd12","Abhd13","Abhd16a","Abhd17a","Abhd17b","Abhd17c","Golga7","Golga7b","Lypla1","Lypla2","Ppt1","Selenok","descriptor","neuron_type"
"34","034 NP PPP Glut","NP PPP Glut",1.8697560769412,5.26473140889719,2.94274585071512,0.73447915916594,1.50367239167801,2.11324706656896,1.13340753869831,1.84072884682107,1.83793646110958,0.01996334081595,0.0963762174072971,1.26155789310132,1.02633762320263,0.639818961961154,0.78885014704959,4.13564992273708,1.17579061247485,0.0134789092818594,3.55262270411393,4.23053778496935,4.79538935086404,2.40265836901459,0.77301511972326,0,0.229626370483832,1.67117935007813,1.24533827385913,1.21690145708539,5.25888337944159,1.21460400630476,1.50863215048819,3.31221269356925,2.83448294162278,0.75234874824204,3.14355967374633,4.83254301386645,2.22795626486674,1.85542804347127,3.63463791702084,6.42907995499176,"near-projecting glutamatergic cortical neuron; glutamatergic neuron","glutamatergic"
"35","035 OB Eomes Ms4a15 Glut","OB Eomes Ms4a15 Glut",2.20380205605551,1.73630548332187,2.9275015121081,0.962841480013676,2.29625703998221,1.96974616986488,1.27349267144553,2.38295075692674,1.63236160281208,0.00232829028082789,0.246608655716996,1.43698813292852,2.35814402985761,0.474230207146333,1.12703608961123,4.60302505126366,1.96667199146379,0.0677262530913142,4.33324267169622,4.72893690586379,2.12238204327589,1.59293619059996,0.974190908804003,0,0.569468252735381,3.30473293050862,1.40525888905678,1.2585539009122,4.99833750912524,1.74202432334965,2.29154632843891,3.62128273867463,3.48800121893094,1.30476565551642,3.77410524357889,4.8217666546263,3.15887325796339,2.07686473570904,4.30196261203773,6.48656031119325,"olfactory bulb; eomesodermin; membrane-spanning 4-domains, subfamily A, member 15; glutamatergic neuron","glutamatergic"
"36","036 HPF CR Glut","HPF CR Glut",2.79194734292404,1.70643355252654,1.2947312748019,0.528792619399143,0.724861944134949,1.08961136273762,0.446144366447978,1.10103239817246,0.565066258316628,0.00628944171714537,0.111011853726134,1.00849501939732,0.913757484133651,0.346689670321571,0.479230955262239,2.68492089340102,0.903621910778334,0.0555725015020799,3.09267862556222,3.00659752458296,2.6016282915916,0.168181914726179,0.373682879820103,0,0.536844099440226,1.76672980445646,1.05110689595973,1.07712236754548,3.01835028886489,0.660454893142788,1.87170525187858,2.1735448985718,1.95217161444859,0.969111522599882,2.48225476193948,3.70729199621889,1.55489030086336,1.16932385264679,2.30239667467037,6.05678530406585,"Hippocampal formation; Cajal-Retzius cell; glutamatergic neuron","glutamatergic"
"37","037 DG Glut","DG Glut",2.19428734346607,1.4215298559555,1.86549224399859,1.10302478865842,0.813794495631096,2.0548191856956,0.904148720091456,2.04129272719117,0.822116917254992,0.0039352852094585,0.191035303988389,1.35735407230938,3.09870395572611,1.06622964866236,0.797145203163641,3.15462179725869,1.17663901576322,0.0736089483032508,3.83854807407489,3.88298746079151,0.3988528268094,1.12167725397952,0.794726574167434,0,0.41619905975468,3.67246328766215,0.841555409522779,0.612105903421882,4.97617454646247,1.35277912139939,1.53623864100681,2.92153139583324,2.72401797601637,2.72449972980387,2.4098404748172,1.55186203564597,1.295748050329,0.741163690733863,3.80023017277136,4.23722864959776,"Dentate gyrus; glutamatergic neuron","glutamatergic"
"38","038 DG-PIR Ex IMN","DG-PIR Ex IMN",2.1279961380453,1.14949681000546,1.9239140831457,0.766969607207477,1.31014437388282,2.15775160174752,0.700957293057098,1.34050626408229,1.36234133750304,0,0.148738073080318,1.80232693889119,1.71948297561372,0.769552602051146,0.783192526588041,4.40383175512402,1.11222010859807,0.0839684350149972,4.48752755155131,3.49262877588191,0.0925595721182626,1.59373124788625,0.680327421162721,0,0.408790317324633,1.87937505521722,1.39201050768331,0.882830189970253,2.82897311481687,0.698348831453983,1.3943771606301,2.93417896377085,3.28625652883823,2.59028923719187,2.25178834797435,1.53132477039244,1.27920077439266,1.54061654101799,3.13532381831502,5.35788100177581,"Dentate gyrus-Piriform area; excitatory neuron; immature neuron","immature"
"39","039 OB Meis2 Thsd7b Gaba","OB Meis2 Thsd7b Gaba",2.36955696997464,1.80584651939967,1.79681250060316,0.621358179792562,1.87534546664728,1.48606586820044,0.756719542166948,1.98810315429751,1.31671831137154,0.00648070373746789,0.0972610657489581,1.61582771430013,1.9085662370471,0.325115750688014,0.680345213639202,4.57201470901059,1.38110826073892,0.0529592135301961,4.06127238593276,4.04780803297716,0.732850776906924,0.132886856505014,0.48988670317376,0,0.41814905385755,2.63441592281305,1.19538680591134,0.675986333186572,3.66164622084167,0.944099155444543,1.38752650674493,2.56876786483751,3.8855433684502,1.55231736095427,2.69466697414661,3.29274095466056,1.93345450495219,1.37450837163092,3.54003137115852,4.91620121363738,"olfactory bulb; Meis homeobox 2; thrombospondin, type I, domain containing 7B; GABAergic neuron","GABAergic"
"40","040 OB Trdn Gaba","OB Trdn Gaba",2.51200291897654,2.31157976696557,1.68337752222845,0.53690667284293,1.16641877715255,1.42990061996804,0.73623956517681,2.72079524961264,0.693829669413962,0.00592684494249155,0.0840391536230779,0.932435049302292,4.42382091791976,0.49021804873203,0.636432013553808,4.24572715101196,1.64705205990237,0.102307849369533,3.48747541994868,2.9463774557633,0.0286515215233856,0.00417803657473,0.48110383060674,0,0.280533182814756,1.68033216113136,1.13322261734705,0.359591414318623,3.03716388889484,0.731608957519618,1.10080453341321,2.56073934059045,3.5009838283181,1.58377601021472,2.39488116091121,3.76948837626174,1.21918576485009,0.998368625461392,3.25220516437066,4.36555549878832,"olfactory bulb; triadin; GABAergic neuron","GABAergic"
"41","041 OB-in Frmd7 Gaba","OB-in Frmd7 Gaba",2.40025940403929,3.74819866282507,1.60018833239523,0.594625293533441,1.06075008883079,1.30808246692508,0.764990565843019,1.87984045632344,0.850584708426775,0.00124514495441069,0.0785587103509994,1.31202428685862,3.33299952306931,0.64873328260421,0.638225235877611,4.35309186999277,1.22076981207095,0.0425871208756699,3.3642142753127,3.2447772202779,0.0407299268959017,0.0405410122474712,0.563824038497429,0,0.311593143336816,2.06016073173639,1.00613149605976,0.403620553928326,3.31061357112188,0.981664333265124,1.07507396989946,2.94080604977104,2.9166463939881,0.95718231244903,2.24196690941091,1.89887366644232,1.28486972618309,1.4202384039098,3.02088227590578,4.53532634169637,"olfactory blub, inner layers (mitral cell, internal plexiform  and granule cell layers); FERM domain containing 7; GABAergic neuron","GABAergic"
"42","042 OB-out Frmd7 Gaba","OB-out Frmd7 Gaba",2.22742262581537,2.05810382339544,1.3868682349903,0.568962887523372,1.1610148653142,1.37703600545237,0.59282456307843,1.05999176045428,0.922592667593486,0.00453631409172298,0.17664315117306,1.10714654205282,6.11818593952166,0.476482151706397,0.63720705343402,3.81832758108536,1.75164475877503,0.0918443984183864,3.93111308829196,3.45961438486412,0.139702869292516,0.0346159547771119,0.467713365162017,0,0.615693398787813,2.63081597120976,1.41126980852321,0.460084321122379,2.48141360740095,0.626213328806941,1.2611803725419,2.16636334734598,2.56550910883553,0.886261597382579,2.26679477855446,0.370348638786124,1.78906664610585,1.27607626061808,2.93197953289542,4.36395454470348,"olfactory blub, outer layer (glomerular layer); FERM domain containing 7; GABAergic neuron","GABAergic"
"43","043 OB-mi Frmd7 Gaba","OB-mi Frmd7 Gaba",2.38315498926441,0.998167621718686,2.25968543987618,1.01299941130043,2.33683458912002,1.7683691471181,1.07149366622275,2.12813489214683,1.51729980896421,0,0.0940616423486688,1.05960102206166,7.09814474118322,0.295814222282747,1.06178013119487,4.48306298451026,2.40038438553506,0.0218430868732559,3.81636081857884,4.89439737191957,0.578121659018209,0,0.856846381716564,0,0.589255252563427,3.78317968661969,1.48171595153559,1.0629439510027,4.74332985823361,1.35583107912404,1.95108746779921,3.72268903392036,3.34321509016321,1.23073090273893,3.73452613552737,0.39140801109776,2.71189272813438,2.51734797654097,4.22639356931571,5.34886290164704,"olfactory blub, mid layer (external plexiform layer); FERM domain containing 7; GABAergic neuron","GABAergic"
"44","044 OB Dopa-Gaba","OB Dopa-Gaba",2.60313121027724,1.02776580151444,2.23341434240239,0.762457621655,1.53125384671143,1.57394077510907,0.784875750388265,2.15136207014335,1.10375344543588,0.00680345723885724,0.117661749329602,1.18700039217985,3.6796154000124,0.479946000644548,0.715867073021442,4.52805365548529,1.74415189071256,0.0499871758011368,4.31716272760389,3.46231046627131,0.21390840732095,0.0910691035658134,0.686389335078367,0,0.713877633322671,3.61997919827252,1.5853487468492,0.665395724931944,3.48031314081104,1.32486311962859,1.5990081023679,2.9708654114434,3.4744008613318,1.11365889899468,2.90921816197857,2.14889462430914,2.12257323915587,3.52139111477538,3.86350185346419,4.76585788043565,"olfactory bulb; dopaminergic neuron-GABAergic neuron","dopaminergic-GABAergic"
"45","045 OB-STR-CTX Inh IMN","OB-STR-CTX Inh IMN",2.01888612122947,1.83655912885448,1.79334241164012,0.717268571315831,1.17149319458824,1.96864780171854,0.653385234815369,1.17310663315031,1.29654919180417,0.00607937735240374,0.15807048710458,2.17411119836281,2.60368674515391,0.980528885395683,0.893579682446538,4.41568250188432,1.30887748266362,0.136342942637038,4.51187700912892,3.05371956915778,0.0491954560122764,0.0678588688628713,0.503873805992656,0,0.499977828492094,1.50118539015186,1.19127737253311,0.598724082397966,2.1120548836683,0.679561568176238,1.0190861609846,2.63265169924827,3.41334844727146,2.12618403875826,2.67841154810616,0.595877478425782,1.33739713457251,1.39309919095674,2.34316533498872,5.01010427802452,"olfactory bulb-Striatum-Cerebral cortex; inhibitory interneuron; immature neuron","immature"
"46","046 Vip Gaba","Vip Gaba",1.83281704648619,4.21240519495322,2.64155870871614,0.672834192461675,1.37949469687893,1.72881264528675,0.838112412189001,1.78705989094081,1.43392216704364,0.00327527987874342,0.0512473631900105,1.40355963043566,2.15027923515032,0.40970944843237,0.7369176543131,3.93601685784263,1.05463920337964,0.0318542740057778,4.317601046505,4.06898710693216,1.63073847896973,0.573782264358772,0.709514668748089,0,0.334952053287721,2.3897246458663,0.956331183603522,0.909394847857442,4.53820346656986,1.20360069088053,1.40858235228924,2.78741038141311,3.03645732244854,1.04368949810006,2.95120004312027,2.06571609668053,1.7291934643074,2.75511124835533,3.98379536722843,5.91249572891902,"vasoactive intestinal polypeptide; GABAergic neuron","GABAergic"
"47","047 Sncg Gaba","Sncg Gaba",2.43415231449083,6.44709478993831,3.70755794986039,0.896352938798329,2.04518989790271,2.24181048886538,1.37867214308929,3.13767264262633,1.93662881946108,0.00445481436267779,0.111710846411448,2.02304037160175,4.23303507076707,0.559711940526456,1.19351424846933,4.63451667467247,0.961727896123935,0.0256941961128494,4.686700879629,5.15620097633127,3.9057913777808,0.144893448228796,1.42588192419388,0,0.444417951618284,4.03016321975461,1.35495251561426,1.52096238775365,5.61730613812266,2.00717473705863,1.95653408678474,4.01270001783746,4.29921671297646,1.62175815514192,4.55194594202021,3.06933189595075,2.31326306159835,3.19124947325692,4.90017467392984,6.66587379796237,"synuclein, gamma; GABAergic neuron","GABAergic"
"48","048 RHP-COA Ndnf Gaba","RHP-COA Ndnf Gaba",2.60244766088835,6.34482563927436,4.13169114708864,1.10056864473214,3.19345620694024,2.91816407030837,1.72183267845767,3.71400822813765,2.44922852764755,0.00451569190167167,0.120598827977372,2.40072506068492,3.53845591758592,1.03758366317772,1.51992216493337,5.61895715411694,2.09882104151895,0.0587940164885979,5.36188709593302,5.78278571877221,3.51470978309025,0.0900381626215715,1.90591907142971,0,0.737865077831452,3.94323664528941,1.82755220195919,1.92513186593101,6.46606053270763,2.64491497106766,2.49805234276199,4.40191245503091,4.99622340013702,2.07977902037496,4.80576573036741,3.84113122853206,2.69309190569096,3.60780154068534,5.54087606934235,6.5455510166663,"Retrohippocampal region-Cortical amygdalar area; neuron-derived neurotrophic factor; GABAergic neuron","GABAergic"
"49","049 Lamp5 Gaba","Lamp5 Gaba",2.40687135354458,4.65301766759034,3.38710035855318,0.856150777143368,1.87989322700809,2.27757573235395,1.09749366610719,2.06722322635193,1.73670022253178,0.00526776690812513,0.105198789532074,1.47146329123774,3.40429185362922,0.440347249362098,1.07637388043165,4.11931800489585,0.948437599732867,0.0180409178011971,3.91777203278818,5.06501837598009,0.743243511828826,0.197270575117394,0.995145561336972,0,0.31692316840026,5.04975330766607,1.2444494099101,1.501836644195,5.96251383067385,1.72841295498197,1.69557428683805,3.76849625708554,4.3753021445212,1.56135731974447,3.97332650623905,3.73331667999542,1.99686043057775,2.22206874911493,4.83585656870743,6.05121788406379,"lysosomal-associated membrane protein family, member 5; GABAergic neuron","GABAergic"
"50","050 Lamp5 Lhx6 Gaba","Lamp5 Lhx6 Gaba",2.6468776036336,4.10690271502644,3.61459609839727,0.876092698375317,2.17142060157975,2.25345117682281,1.32136339514287,2.61892390877099,1.79332997843591,0.00527910895718343,0.124924513462563,1.61296076532781,3.87643083891563,0.385205606010965,1.23583284770414,4.61014916433251,1.21819863495409,0.0259409747674224,4.56348412068728,5.13073301754,0.160023355810353,0.0828085725160075,1.13270730259683,0,0.461499006061004,5.6508578617779,1.38081436404392,1.62409634575704,5.85576848877836,2.01395383764434,1.95022033339703,4.02816349711333,3.91986205547623,1.97839278866115,4.42959983621959,4.04627137982349,2.66030426762608,2.51879199824723,4.68526679108229,6.07569014802734,"lysosomal-associated membrane protein family, member 5; LIM homeobox protein 6; GABAergic neuron","GABAergic"
"51","051 Pvalb chandelier Gaba","Pvalb chandelier Gaba",2.2517187704614,4.61681925611468,3.46087372076271,0.941116232624659,2.30909495065123,2.54128383848097,1.4721007581403,2.93926076593591,1.86915140948996,0.0121125261790471,0.0854748114385248,1.59779092406677,4.42616029898784,0.519692153339771,1.16211209159763,4.87523673810602,2.15328597754498,0.0190908478728632,4.66068626755596,5.34586636724664,0.384849543324121,0.117985663084201,0.946903355458284,0,0.632848333625354,4.69733342244921,1.53634870492072,1.70777649570267,5.96306940938966,2.05645512826848,1.66209374903258,4.03701541320735,3.49444323760975,2.37845977163452,5.05311885622118,2.25931051072882,2.88488248858053,2.67133928410258,4.2736839330162,6.27347750553824,"parvalbumin; chandelier cell; GABAergic neuron","GABAergic"
"52","052 Pvalb Gaba","Pvalb Gaba",2.64700543588595,5.40980951716286,3.61251374667413,0.92385980317412,2.52696867456124,2.64409013698157,1.42182426985774,2.74836137050006,1.93801258611235,0.00626642321877665,0.0729432095312501,1.53333557806016,4.20017405957464,0.704858076095175,1.18174355610527,5.12788342409719,2.13644188753783,0.0265070734906637,4.72390083231716,5.09226931785599,1.74366030842594,0.200629059801978,1.07858648662244,0,0.606908515934548,4.47978373056617,1.40705348394845,1.77747666232329,6.39820277398456,2.13705900672501,1.82113816341797,4.21995015442301,3.76775961282962,1.84852424533706,4.19790913025655,3.1750991915791,3.23073461732798,2.77104033975096,4.91255886804214,6.26940914944146,"parvalbumin; GABAergic neuron","GABAergic"
"53","053 Sst Gaba","Sst Gaba",2.37792073750189,6.05040857123502,3.53012758409927,0.96360486739466,2.18559008623405,2.462282004654,1.23940781465927,2.67054370203634,1.90963447191966,0.00492864684789139,0.0711589884232957,1.62876783048052,2.7232411080435,0.754904444712152,1.11299037876034,4.9883315570384,1.93886564780168,0.0590959691489041,4.9548112700946,4.67576541529923,3.28015717166874,0.448671476889939,1.22669094454225,0,0.44886864065565,3.32616235628293,1.33254231735175,1.83353242589266,6.34997748453666,1.82794884821424,1.80753214931236,4.04902279956154,3.96982764834048,1.46357931877135,3.81666507109298,4.41653529791519,2.41575626681069,2.37976376365156,4.83185290895796,6.80113260216505,"somatostatin; GABAergic neuron","GABAergic"
"54","054 STR Prox1 Lhx6 Gaba","STR Prox1 Lhx6 Gaba",3.07912891615573,6.70761553477048,4.1207683476493,1.01269962135935,3.7336369057592,2.87858822130033,1.69707417637253,3.61177101103128,2.59538736632515,0.012427398857873,0.138032611914847,1.85882140881058,3.86425237029189,0.798740222433419,1.27437681481744,5.8705554575273,2.25838910133593,0.0879438517756825,5.41735094516064,5.9592669565478,1.35085938949787,0.260167307986791,1.43609351338505,0,0.660004956430834,4.9248555748364,1.83656024714866,1.45046099581549,6.11475917602297,2.61405501810832,2.53845601901053,4.27148928082368,4.67123492275785,2.23171548079251,4.18594225595729,3.73319060315985,3.35225409102968,2.90706110069451,5.06336679197023,6.06101816244373,"Striatum; prospero homeobox 1; LIM homeobox protein 6; GABAergic neuron","GABAergic"
"55","055 STR Lhx8 Gaba","STR Lhx8 Gaba",3.09179991260124,5.9915825915958,3.78570672045524,1.00934273561549,2.89326892062804,2.94329220962161,1.50591911833073,3.65405238849376,1.98250328759365,0.0102825407305873,0.173805440828744,1.71033302099176,4.88935618088341,0.961437220643147,1.09827658073658,5.89477351965301,2.37556440922688,0.10881147654437,6.51881296863544,5.80872667449641,1.64712147173121,0.596972347594187,1.28280558952918,0,0.755421919953043,4.19126813501139,2.07864950298884,1.5052530115301,5.95040755778153,1.66323435920405,2.56633025358531,3.74944883065851,4.66468436082912,1.72040950441088,3.44086805954149,3.53069381280379,2.82286814542917,2.44391399572703,5.04831537833581,5.86703095372437,"Striatum; LIM homeobox protein 8; GABAergic neuron","GABAergic"
